playerid,namefirst,namelast,currenthandle,countrycode,totalusdprize,game,genre,continent_name,continent_code,country_name,two_letter_country_code,three_letter_country_code,country_number
3883,Peter,Rasmussen,dupreeh,DK,1822989.41,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3679,Andreas,Højsleth,Xyp9x,DK,1799288.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3885,Nicolai,Reedtz,dev1ce,DK,1787489.88,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3672,Lukas,Rossander,gla1ve,DK,1652350.75,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
17800,Emil,Reif,Magisk,DK,1416448.64,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
16800,Jakey,Yip,Stewie2k,US,1087340.0,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
12183,Epitácio,de Melo,TACO,BR,1063858.27,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
12169,Fernando,Alvarenga,fer,BR,1063038.92,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
2455,Gabriel,Toledo,FalleN,BR,1059938.92,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
12182,Marcelo,David,coldzera,BR,1021901.46,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
10629,Keith,Markovic,NAF,CA,982765.66,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,Canada,CA,CAN,124.0
2452,Finn,Andersen,karrigan,DK,964635.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
11788,Jonathan,Jablonowski,ELiGE,US,930696.42,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
8635,Nick,Cannella,nitr0,US,920151.73,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
3875,Jesper,Wecksell,JW,SE,897760.68,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
5001,Olof,Kajbjer,olofmeister,SE,880011.52,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
3878,Robin,Rönnquist,flusha,SE,877668.95,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
5000,Freddy,Johansson,KRiMZ,SE,867823.34,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
20415,Russel,Van Dulken,Twistzz,CA,835376.43,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,Canada,CA,CAN,124.0
3888,Dan,Madesclaire,apEX,FR,814852.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
3290,Nathan,Schmitt,NBK,FR,805444.66,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
3882,Ladislav,Kovács,GuardiaN,SK,798520.8,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Slovakia (Slovak Republic),SK,SVK,703.0
10630,Tarik,Celik,tarik,US,780039.21,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
5483,Håvard,Nygaard,rain,NO,763799.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Norway, Kingdom of",NO,NOR,578.0
5783,Nikola,Kovač,NiKo,BA,762802.56,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Bosnia and Herzegovina,BA,BIH,70.0
8168,Egor,Vasilyev,flamie,RU,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Russian Federation,RU,RUS,643.0
8168,Egor,Vasilyev,flamie,RU,732920.07,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,Russian Federation,RU,RUS,643.0
3289,Kenny,Schrub,kennyS,FR,713086.68,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
1511,Daniil,Teslenko,Zeus,UA,689568.7,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Ukraine,UA,UKR,804.0
8169,Alexander,Kostylev,s1mple,UA,677155.31,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Ukraine,UA,UKR,804.0
3881,Richard,Papillon,shox,FR,660640.55,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
4998,Janusz,Pogorzelski,snax,PL,653938.44,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
10736,Markus,Kjærbye,Kjaerbye,DK,617000.5,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
1510,Ioann,Sukharev,Edward,UA,613854.6,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Ukraine,UA,UKR,804.0
1485,Filip,Kubski,neo,PL,606880.52,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
3951,Chris,de Jong,chrisJ,NL,596748.79,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Netherlands, Kingdom of the",NL,NLD,528.0
1484,Wiktor,Wojtas,TaZ,PL,591510.89,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
4311,Will,Wierzba,Rush,US,586616.0,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
1488,Jarosław,Jarząbkowski,pashaBiceps,PL,577382.35,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
4997,Paweł,Bieliński,byali,PL,574103.56,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
1490,Patrik,Lindberg,f0rest,SE,547205.97,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
16267,Denis,Sharipov,electroNic,RU,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Russian Federation,RU,RUS,643.0
16267,Denis,Sharipov,electroNic,RU,531541.99,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,Russian Federation,RU,RUS,643.0
1492,Christopher,Alesund,GeT_RiGhT,SE,517888.39,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
2440,Richard,Landström,Xizt,SE,513805.74,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
31594,Robin,Kool,ropz,EE,506010.74,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Estonia, Republic of",EE,EST,233.0
3293,Cédric,Guipouy,RpK,FR,498887.62,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
3889,Vincent,Schopenhauer,Happy,FR,485910.46,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
11483,Peter,Jarguz,stanislaw,CA,481487.38,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,Canada,CA,CAN,124.0
12859,Jonas,Olofsson,Lekr0,SE,464499.26,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
11938,Timothy,Ta,autimatic,US,449799.56,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
28556,Maikil,Selim,Golden,SE,448642.48,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
3752,Tyler,Latham,Skadoodle,US,437479.98,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
2450,Aleksi,Jalli,allu,FI,418492.59,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Finland, Republic of",FI,FIN,246.0
4996,Renè,Borg,cajunb,DK,417465.86,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3676,Dauren,Kystaubayev,AdreN,KZ,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Kazakhstan, Republic of",KZ,KAZ,398.0
3676,Dauren,Kystaubayev,AdreN,KZ,414305.65,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Kazakhstan, Republic of",KZ,KAZ,398.0
3287,Adam,Friberg,friberg,SE,407662.41,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
18811,Kristian,Wienecke,k0nfig,DK,403005.81,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
28489,Vincent,Cayonte,Brehze,US,391973.94,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
29711,Ethan,Arnold,nahtE,US,389680.38,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
2456,Lincoln,Lau,fnx,BR,387551.81,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
12179,Ricardo,Prass,boltz,BR,382208.97,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
3998,Fabien,Fiey,KIOSHIMA,FR,378500.99,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
30622,Cvetelin,Nikolov,CeRq,BG,375765.04,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Bulgaria, Republic of",BG,BGR,100.0
2494,Dennis,Edman,dennis,SE,361678.02,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
3673,Mathias,Lauridsen,MSL,DK,349557.33,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
4587,Denis,Kostin,seized,RU,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Russian Federation,RU,RUS,643.0
4587,Denis,Kostin,seized,RU,339091.34,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,Russian Federation,RU,RUS,643.0
5472,Tomáš,Šťastný,oskar,CZ,335508.19,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Czech Republic,CZ,CZE,203.0
31001,Mathieu,Herbaut,ZywOo,FR,333711.15,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
5035,Philip,Aistrup,aizy,DK,332671.67,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
5499,Miikka,Kemppi,suNny,FI,326080.0,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Finland, Republic of",FI,FIN,246.0
17801,Valdemar,Vangså,Valde,DK,323423.04,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
12173,João,Vasconcellos,felps,BR,323127.22,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
1494,Mikhail,Stolyarov,Dosia,RU,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Russian Federation,RU,RUS,643.0
1494,Mikhail,Stolyarov,Dosia,RU,307601.25,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,Russian Federation,RU,RUS,643.0
13134,Can,Dörtkardes,XANTARES,TR,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Turkey, Republic of",TR,TUR,792.0
13134,Can,Dörtkardes,XANTARES,TR,307129.97,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Turkey, Republic of",TR,TUR,792.0
9565,Alexandre,Pianaro,bodyy,FR,306178.43,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
5433,Martin,Styk,STYKO,SK,305655.12,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Slovakia (Slovak Republic),SK,SVK,703.0
19595,Özgür,Eker,woxic,TR,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Turkey, Republic of",TR,TUR,792.0
19595,Özgür,Eker,woxic,TR,302884.33,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Turkey, Republic of",TR,TUR,792.0
21291,Fredrik,Sterner,REZ,SE,284845.29,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
20813,Aleksi,Virolainen,Aleksib,FI,276730.92,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Finland, Republic of",FI,FIN,246.0
39608,Alexey,Golubev,Qikert,KZ,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Kazakhstan, Republic of",KZ,KAZ,398.0
39608,Alexey,Golubev,Qikert,KZ,275404.13,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Kazakhstan, Republic of",KZ,KAZ,398.0
10191,Rustem,Tlepov,mou,KZ,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Kazakhstan, Republic of",KZ,KAZ,398.0
10191,Rustem,Tlepov,mou,KZ,273859.49,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Kazakhstan, Republic of",KZ,KAZ,398.0
35378,Timur,Tulepov,Buster,KZ,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Kazakhstan, Republic of",KZ,KAZ,398.0
35378,Timur,Tulepov,Buster,KZ,273784.13,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Kazakhstan, Republic of",KZ,KAZ,398.0
35077,Ali,Dzhami,Jame,RU,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Russian Federation,RU,RUS,643.0
35077,Ali,Dzhami,Jame,RU,273117.72,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,Russian Federation,RU,RUS,643.0
2529,Christophe,Xia,SIXER,FR,272602.0,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
25121,Abay,Khasenov,HObbit,KZ,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Kazakhstan, Republic of",KZ,KAZ,398.0
25121,Abay,Khasenov,HObbit,KZ,269977.5,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Kazakhstan, Republic of",KZ,KAZ,398.0
3291,Edouard,Dubourdeaux,SmithZz,FR,269446.78,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
24832,David,Čerňanský,frozen,SK,265131.4,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,Slovakia (Slovak Republic),SK,SVK,703.0
38456,Valentin,Vasilev,poiz0n,BG,260987.54,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Bulgaria, Republic of",BG,BGR,100.0
10627,Damian,Steele,daps,CA,260797.63,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,Canada,CA,CAN,124.0
3576,Simon,Eliasson,twist,SE,260721.09,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
12170,Henrique,Teles,hen1,BR,256374.45,Counter-Strike: Global Offensive,First-Person Shooter,South America,SA,"Brazil, Federative Republic of",BR,BRA,76.0
3678,Adil,Benrlitom,ScreaM,BE,249663.46,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Belgium, Kingdom of",BE,BEL,56.0
7789,Oscar,Cañellas,mixwell,ES,247538.65,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Spain, Kingdom of",ES,ESP,724.0
3952,Johannes,Wodarz,tabseN,DE,247248.57,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Germany, Federal Republic of",DE,DEU,276.0
10294,Alex,McMeekin,ALEX,GB,245208.72,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,United Kingdom of Great Britain & Northern Ireland,GB,GBR,826.0
8968,Damian,Kisłowski,Furlan,PL,244070.27,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
12156,HaoWen,Xu,somebody,CN,242273.51,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2484,Jordan,Gilbert,n0thing,US,239956.42,Counter-Strike: Global Offensive,First-Person Shooter,North America,UNK,United States of America,US,USA,840.0
10134,Karol,Rodowicz,rallen,PL,234332.17,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"Poland, Republic of",PL,POL,616.0
17622,Francois,Delaunay,Amanek,FR,233210.47,Counter-Strike: Global Offensive,First-Person Shooter,Europe,EU,"France, French Republic",FR,FRA,250.0
49029,Sanjar,Kuliev,SANJI,UZ,232167.42,Counter-Strike: Global Offensive,First-Person Shooter,Asia,AS,"Uzbekistan, Republic of",UZ,UZB,860.0
3304,Johan,Sundstein,N0tail,DK,6952596.58,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3822,Jesse,Vainikka,JerAx,FI,6470000.02,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Finland, Republic of",FI,FIN,246.0
30451,Anathan,Pham,ana,AU,6000411.96,Dota 2,Multiplayer Online Battle Arena,Oceania,OC,"Australia, Commonwealth of",AU,AUS,36.0
2811,Sébastien,Debs,Ceb,FR,5554297.41,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"France, French Republic",FR,FRA,250.0
18897,Topias,Taavitsainen,Topson,FI,5470902.57,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Finland, Republic of",FI,FIN,246.0
3145,Kuro,Takhasomi,KuroKy,DE,5193382.81,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Germany, Federal Republic of",DE,DEU,276.0
14671,Amer,Al-Barkawi,Miracle-,JO,4798043.68,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Jordan, Hashemite Kingdom of",JO,JOR,400.0
12579,Ivan,Ivanov,MinD_ContRoL,BG,4579118.16,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Bulgaria, Republic of",BG,BGR,100.0
25335,Maroun,Merhej,GH,LB,4193412.69,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Lebanon, Lebanese Republic",LB,LBN,422.0
12133,Lasse,Urpalainen,Matumbaman,FI,3765369.04,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Finland, Republic of",FI,FIN,246.0
14196,Sumail,Hassan,SumaiL,PK,3608317.34,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Pakistan, Islamic Republic of",PK,PAK,586.0
2615,Saahil,Arora,UNiVeRsE,US,3057237.67,Dota 2,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
5194,Peter,Dager,ppd,US,2995619.62,Dota 2,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
10188,Lu,Yao,Somnus丶M,CN,2984982.14,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
4033,Linsen,Xu,fy,CN,2894690.34,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2578,Clement,Ivanov,Puppey,EE,2864004.17,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Estonia, Republic of",EE,EST,233.0
2610,Clinton,Loomis,Fear,US,2551657.34,Dota 2,Multiplayer Online Battle Arena,North America,UNK,United States of America,US,USA,840.0
3524,Gustav,Magnusson,s4,SE,2545626.14,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
5195,Ludwig,Wåhlberg,Zai,SE,2504134.31,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Sweden, Kingdom of",SE,SWE,752.0
3305,Tal,Aizik,Fly,IL,2381155.91,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Israel, State of",IL,ISR,376.0
13080,Aliwi,Omar,w33,RO,2275625.58,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Romania,RO,ROU,642.0
4028,Artour,Babaev,Arteezy,CA,2257053.21,Dota 2,Multiplayer Online Battle Arena,North America,UNK,Canada,CA,CAN,124.0
26665,Chunyu,Wang,Ame,CN,2244012.27,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
10712,Zhang,Yiping,y`,CN,2097095.28,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
26513,Zhang,Ruida,Faith_bian,CN,2078534.86,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
9515,Andreas,Nielsen,Cr1t,DK,2007841.6,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3256,Kurtis,Ling,Aui_2000,CA,2006311.11,Dota 2,Multiplayer Online Battle Arena,North America,UNK,Canada,CA,CAN,124.0
14238,Peng,Li,iceice,CN,2002159.51,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
26512,Chu,Zeyu,Shadow,CN,1982225.7,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
10711,Zhou,Yang,bLink,CN,1960956.47,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
22207,Jianwei,Yap,xNova,MY,1882492.98,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Malaysia,MY,MYS,458.0
33561,Shenyi,Yang,Chalice,CN,1848849.88,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2596,Ning,Zhang,xiao8,CN,1830094.33,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
15530,Damien,Chok,kpii,AU,1809225.3,Dota 2,Multiplayer Online Battle Arena,Oceania,OC,"Australia, Commonwealth of",AU,AUS,36.0
16814,Roman,Kushnarev,RAMZES666,RU,1787796.92,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Russian Federation,RU,RUS,643.0
16814,Roman,Kushnarev,RAMZES666,RU,1787796.92,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Russian Federation,RU,RUS,643.0
10080,Liangzhi,Hu,KaKa,CN,1787083.53,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
27134,Yeik Nai,Zheng,MidOne,MY,1781891.47,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Malaysia,MY,MYS,458.0
3773,Alexei,Berezin,Solo,RU,1778125.61,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Russian Federation,RU,RUS,643.0
3773,Alexei,Berezin,Solo,RU,1778125.61,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Russian Federation,RU,RUS,643.0
3146,Zhihao,Chen,Hao,CN,1755205.74,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3168,Hongda,Zeng,Faith,CN,1745944.26,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
13322,Pavel,Khvastunov,9pasha,RU,1713179.57,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Russian Federation,RU,RUS,643.0
13322,Pavel,Khvastunov,9pasha,RU,1713179.57,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Russian Federation,RU,RUS,643.0
13323,Vladimir,Minenko,Noone,UA,1617323.45,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Ukraine,UA,UKR,804.0
3161,Junhao,Xie,Super,CN,1598492.49,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
1949,Daryl Pei Xiang,Koh,iceiceice,SG,1553261.96,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Singapore, Republic of",SG,SGP,702.0
14672,Yazied,Jaradat,YapzOr,JO,1533698.67,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Jordan, Hashemite Kingdom of",JO,JOR,400.0
2589,Rasmus,Fillipsen,MiSeRy,DK,1484921.92,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Denmark, Kingdom of",DK,DNK,208.0
3946,Roman,Fominok,Resolut1on,UA,1460470.75,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Ukraine,UA,UKR,804.0
4030,Chao,Lu,Fenrir,CN,1402208.92,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3147,Pan,Zhang,Mu,CN,1386339.43,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2582,Zhicheng,Zhang,LaNm,CN,1348804.67,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2598,Fa Ming,Liang,DDC,MO,1337308.37,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"Macao, Special Administrative Region of China",MO,MAC,446.0
28142,Vladimir,Nikogosyan,RodjER,RU,1325834.13,Dota 2,Multiplayer Online Battle Arena,Europe,EU,Russian Federation,RU,RUS,643.0
28142,Vladimir,Nikogosyan,RodjER,RU,1325834.13,Dota 2,Multiplayer Online Battle Arena,Asia,AS,Russian Federation,RU,RUS,643.0
3690,Adrian,Trinks,FATA,DE,1314968.82,Dota 2,Multiplayer Online Battle Arena,Europe,EU,"Germany, Federal Republic of",DE,DEU,276.0
19382,Chun,Song,Sccc,CN,1272450.74,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3813,Wang,Jiao,Banana,CN,1271085.0,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
10722,Xu,Han,Moogy,CN,1221917.1,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3163,Jiajun,Liu,Sylar,CN,1212757.14,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
21950,Ren,Yangwei,eLeVeN,CN,1211710.47,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2594,Zhaohui,Wang,SanSheng,CN,1202225.88,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
3164,Zhengzheng,Yao,Yao,CN,1186002.61,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
2581,Zengrong,Lei,MMY!,CN,1100271.44,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
12671,Bin,Fu,Q,CN,1081544.74,Dota 2,Multiplayer Online Battle Arena,Asia,AS,"China, People's Republic of",CN,CHN,156.0
